CUSTOMER_ID,GENDER,AGE,COUNTRY,TENURE_MONTHS,CONTRACT_TYPE,HAS_INTERNET,HAS_MOBILE,HAS_TV,MONTHLY_CHARGES,TOTAL_CHARGES,NUM_COMPLAINTS,SUPPORT_CALLS,PAYMENT_METHOD,CHURN,NUM_SERVICES,AVG_CHARGE_PER_MONTH,IS_LONG_TENURE
C008413,Male,22,DE,50,Month-to-month,1,1,1,44.47,2193.17,0,1,Credit card,1,3,43.8634,1
C008414,Male,42,GR,7,Month-to-month,1,1,0,33.82,273.86,0,3,Bank transfer,0,2,39.12285714,0
C008415,Female,73,FR,60,One year,0,1,0,33.35,2019.64,0,0,Bank transfer,0,1,33.66066667,1
C008416,Male,81,GR,35,Two year,0,1,0,22.73,802.75,0,1,E-banking,0,1,22.93571429,1
C008417,Female,69,GR,63,Month-to-month,0,0,0,37.27,2357.14,0,0,Bank transfer,0,0,37.41492063,1
C008418,Female,26,FR,20,Month-to-month,1,0,0,30.16,635.17,0,2,Credit card,1,1,31.7585,0
C008419,Male,27,DE,16,Month-to-month,1,1,0,35.33,509.48,0,2,Credit card,1,2,31.8425,0
C008420,Female,27,ES,22,Month-to-month,1,1,0,40.3,881.98,0,0,Credit card,1,2,40.09,0
C008421,Male,79,IT,36,Month-to-month,1,1,0,44.7,1575.07,0,1,Credit card,0,2,43.75194444,1
C008422,Male,77,UK,19,Two year,1,1,1,17.08,336.93,0,2,Credit card,0,3,17.73315789,0
C008423,Female,36,DE,2,Month-to-month,1,1,1,53.21,81.93,1,4,Credit card,0,3,40.965,0
C008424,Male,55,GR,68,Month-to-month,1,1,0,42.38,2974.29,0,2,Credit card,0,2,43.73955882,1
C008425,Male,23,GR,7,Month-to-month,1,1,1,56.66,419.16,0,0,E-banking,1,3,59.88,0
C008426,Male,32,FR,47,Two year,1,1,0,24.07,1096.23,1,2,Credit card,0,2,23.32404255,1
C008427,Female,64,DE,49,One year,1,1,1,55.62,2753.99,0,1,Cash,0,3,56.20387755,1
C008428,Male,62,GR,43,Month-to-month,1,1,1,62.79,2687.52,2,3,Cash,0,3,62.50046512,1
C008429,Female,22,GR,32,Month-to-month,1,1,0,58.3,1868.44,1,7,Bank transfer,1,2,58.38875,1
C008430,Female,70,DE,17,One year,1,0,1,49.09,830.31,0,0,Bank transfer,0,2,48.84176471,0
C008431,Male,83,DE,14,Month-to-month,1,0,0,28.27,341.04,0,1,Bank transfer,1,1,24.36,0
C008432,Male,79,UK,32,Month-to-month,1,1,1,39.99,1261.54,1,2,Bank transfer,0,3,39.423125,1
C008433,Female,40,DE,60,One year,1,1,0,38.56,2279.63,1,1,Bank transfer,0,2,37.99383333,1
C008434,Female,61,GR,60,Month-to-month,1,1,0,39.57,2301.96,0,1,Bank transfer,1,2,38.366,1
C008435,Male,69,DE,52,Two year,1,1,0,33.94,1748.77,0,3,E-banking,0,2,33.63019231,1
C008436,Male,63,IT,66,Month-to-month,1,1,1,55.24,3637.77,0,0,Bank transfer,0,3,55.11772727,1
C008437,Female,36,GR,4,Month-to-month,0,1,0,35.19,96.66,1,5,Credit card,1,1,24.165,0
C008438,Female,64,ES,63,Month-to-month,1,1,1,53.59,3408.48,0,1,Bank transfer,0,3,54.10285714,1
C008439,Female,69,UK,33,Month-to-month,1,0,0,32.16,1072.39,0,0,Credit card,1,1,32.49666667,1
C008440,Female,41,ES,1,Month-to-month,1,1,0,27.57,30.65,2,4,Credit card,1,2,30.65,0
C008441,Female,34,GR,64,One year,1,1,1,58,3727.44,0,4,E-banking,0,3,58.24125,1
C008442,Male,63,IT,37,Month-to-month,1,0,0,31.43,1179.4,0,1,Cash,0,1,31.87567568,1
C008443,Female,81,UK,70,Month-to-month,1,1,0,48.15,3378.61,0,0,Credit card,0,2,48.26585714,1
C008445,Male,67,GR,24,Two year,0,1,0,26.47,572.37,0,1,Cash,0,1,23.84875,1
C008446,Male,51,ES,68,One year,0,1,0,30.4,2083.28,0,1,Cash,0,1,30.63647059,1
C008447,Female,45,FR,55,Two year,0,1,0,12.19,659.09,0,1,Credit card,0,1,11.98345455,1
C008448,Female,73,GR,3,Month-to-month,1,1,0,37.45,154.37,1,2,Credit card,1,2,51.45666667,0
C008449,Male,76,GR,23,Month-to-month,1,1,0,55.03,1276.71,0,0,Credit card,1,2,55.50913043,0
C008450,Female,22,UK,36,Month-to-month,1,1,0,46.2,1659.72,0,1,E-banking,1,2,46.10333333,1
C008451,Female,71,GR,57,Two year,1,1,0,27.74,1624.25,0,4,E-banking,1,2,28.49561404,1
C008452,Male,61,ES,48,Month-to-month,1,1,0,41.35,1979.13,0,1,Bank transfer,0,2,41.231875,1
C008453,Female,59,GR,13,Month-to-month,1,0,1,46.3,614.45,0,1,Credit card,0,2,47.26538462,0
C008454,Male,74,GR,61,Month-to-month,1,1,0,51.98,3151.79,2,2,E-banking,1,2,51.66868852,1
C008455,Male,64,UK,24,Month-to-month,1,1,1,56.85,1368.47,0,0,Credit card,0,3,57.01958333,1
C008456,Male,42,GR,43,Month-to-month,1,0,0,34.96,1565.24,0,1,Cash,0,1,36.40093023,1
C008457,Male,61,IT,33,Month-to-month,0,1,1,28.06,951.94,0,1,E-banking,1,2,28.84666667,1
C008458,Female,32,FR,24,Month-to-month,1,1,0,35.95,945.12,0,1,Cash,1,2,39.38,1
C008459,Male,68,UK,22,Month-to-month,1,1,0,39.51,827.98,1,1,E-banking,0,2,37.63545455,0
C008460,Female,70,FR,52,Month-to-month,1,1,1,44.11,2364.55,0,2,Credit card,1,3,45.47211538,1
C008461,Female,51,FR,6,One year,0,1,0,17.84,70.39,0,1,Credit card,0,1,11.73166667,0
C008462,Female,25,GR,19,One year,0,1,0,17.3,330.84,0,0,Cash,0,1,17.41263158,0
C008463,Female,38,FR,29,Month-to-month,1,1,1,36.16,1062.59,1,1,Bank transfer,0,3,36.64103448,1
C008464,Female,24,GR,64,One year,1,1,0,39.12,2522.63,0,0,Credit card,0,2,39.41609375,1
C008465,Male,73,DE,14,Month-to-month,0,1,0,36.38,488.14,0,0,Cash,1,1,34.86714286,0
C008466,Male,66,UK,30,Month-to-month,1,1,0,38.19,1165.69,0,1,Credit card,1,2,38.85633333,1
C008467,Male,59,ES,71,Two year,0,1,0,12.13,824.63,2,4,E-banking,0,1,11.61450704,1
C008468,Male,40,GR,21,Month-to-month,1,1,1,70.26,1525.29,1,1,Cash,1,3,72.63285714,0
C008469,Female,69,GR,65,Month-to-month,0,1,1,32.59,2080.11,0,0,Credit card,0,2,32.00169231,1
C008470,Male,70,UK,4,Two year,1,1,0,35.95,75.46,2,2,Bank transfer,1,2,18.865,0
C008471,Female,33,GR,46,Month-to-month,1,0,1,28.72,1338.2,0,0,E-banking,1,2,29.09130435,1
C008472,Female,54,ES,8,Month-to-month,1,0,0,27.56,215.35,0,1,Bank transfer,1,1,26.91875,0
C008473,Male,35,UK,18,Two year,1,1,1,50.72,958.46,0,1,Cash,0,3,53.24777778,0
C008474,Male,37,GR,60,Month-to-month,1,1,0,46.63,2835.37,0,1,E-banking,0,2,47.25616667,1
C008475,Male,63,GR,45,One year,1,0,0,14.52,668.2,0,1,Cash,0,1,14.84888889,1
C008476,Male,19,UK,72,Month-to-month,1,0,0,27.87,1985.23,0,1,Credit card,0,1,27.57263889,1
C008477,Female,80,DE,31,Month-to-month,1,1,0,35.95,1259.99,0,1,Credit card,0,2,40.64483871,1
C008478,Female,20,GR,28,Month-to-month,1,1,0,31.17,828.83,1,1,Credit card,0,2,29.60107143,1
C008480,Female,66,GR,37,One year,0,1,0,35.95,1073.75,0,0,Credit card,1,1,29.02027027,1
C008481,Female,18,GR,67,Two year,0,1,0,16.46,1129.31,0,0,Bank transfer,0,1,16.85537313,1
C008482,Female,39,UK,68,Month-to-month,0,1,1,45.08,3078.48,0,2,E-banking,0,2,45.27176471,1
C008483,Male,31,ES,35,Two year,1,1,0,30.73,1067.63,1,1,Cash,1,2,30.50371429,1
C008484,Female,62,UK,36,Month-to-month,1,1,1,57.14,2034.25,0,1,Credit card,0,3,56.50694444,1
C008485,Male,23,FR,57,Month-to-month,0,1,0,29.67,1714.25,0,1,E-banking,0,1,30.0745614,1
C008486,Male,82,GR,70,Two year,1,1,1,49.36,3437.7,0,1,Credit card,0,3,49.11,1
C008487,Female,38,DE,4,Month-to-month,1,1,0,52.78,231.53,1,1,Credit card,1,2,57.8825,0
C008488,Female,21,UK,49,Month-to-month,0,1,1,36.49,1803.46,1,1,Credit card,0,2,36.80530612,1
C008489,Male,20,UK,39,One year,1,1,1,34.02,1358.7,0,1,Credit card,0,3,34.83846154,1
C008490,Female,47,ES,18,Month-to-month,1,1,0,40.63,705.67,1,1,E-banking,0,2,39.20388889,0
C008491,Female,48,ES,60,Month-to-month,1,1,1,44.28,2643.31,0,2,Bank transfer,1,3,44.05516667,1
C008492,Male,51,UK,10,One year,0,1,0,33.13,331.23,1,2,Credit card,0,1,33.123,0
C008493,Male,37,GR,23,Two year,1,1,0,36.29,825.37,1,2,Credit card,0,2,35.88565217,0
C008494,Male,71,ES,68,Month-to-month,1,1,0,38.83,2620.3,0,2,E-banking,0,2,38.53382353,1
C008495,Male,42,ES,59,Month-to-month,1,1,0,38.14,2229.87,0,1,Credit card,0,2,37.79440678,1
C008496,Female,32,IT,7,Month-to-month,1,1,1,48.28,299.59,1,1,Credit card,1,3,42.79857143,0
C008497,Female,55,ES,13,Month-to-month,1,1,1,47.66,596.41,1,2,Credit card,0,3,45.87769231,0
C008498,Male,40,ES,3,Two year,1,1,0,24.05,93.11,2,3,Credit card,1,2,31.03666667,0
C008499,Male,69,DE,40,Two year,1,1,0,38.93,1583.95,0,1,Bank transfer,0,2,39.59875,1
C008500,Male,83,FR,11,One year,1,1,0,29.23,330.34,0,4,Cash,1,2,30.03090909,0
C008501,Female,74,IT,51,One year,1,1,0,49.2,2502.01,1,1,Cash,1,2,49.05901961,1
C008502,Male,74,ES,23,Two year,1,1,0,26.49,606.01,0,1,Credit card,0,2,26.34826087,0
C008503,Female,69,UK,32,Month-to-month,1,1,0,39.45,1304.63,0,2,Cash,0,2,40.7696875,1
C008504,Male,52,GR,41,Month-to-month,0,1,0,30.18,1263.12,0,1,Credit card,1,1,30.80780488,1
C008505,Male,31,ES,42,Month-to-month,1,0,1,31.74,1254.54,0,1,Cash,1,2,29.87,1
C008506,Male,31,ES,38,Two year,1,0,0,27.54,1020.91,2,6,Cash,0,1,26.86605263,1
C008507,Female,50,ES,67,Month-to-month,1,0,0,19.68,1302.72,0,1,E-banking,1,1,19.44358209,1
C008508,Female,51,GR,72,Month-to-month,1,1,1,35.95,3014.47,0,0,E-banking,1,3,41.86763889,1
C008509,Female,18,UK,72,Month-to-month,0,1,0,29.31,2129.13,0,1,Credit card,1,1,29.57125,1
C008510,Male,51,GR,42,One year,0,1,0,23.6,947.85,1,3,Credit card,0,1,22.56785714,1
C008511,Female,36,ES,43,Two year,1,1,0,24.29,1065.21,2,3,Bank transfer,0,2,24.77232558,1
C008512,Female,41,GR,33,Month-to-month,1,1,0,40.59,1425.67,0,0,Bank transfer,0,2,43.20212121,1
C008513,Male,21,ES,37,One year,1,1,0,28.04,1062.34,2,4,E-banking,0,2,28.71189189,1
C008514,Male,53,GR,57,Month-to-month,1,1,0,34.99,1968.2,0,1,Credit card,0,2,34.52982456,1
C008516,Female,49,UK,64,Month-to-month,1,1,0,50.71,3255.4,0,2,Credit card,1,2,50.865625,1
C008517,Female,26,GR,60,Month-to-month,1,1,1,35.95,3196.41,1,2,Credit card,0,3,53.2735,1
C008518,Female,84,UK,52,Month-to-month,0,1,0,34.28,1784.03,0,0,Cash,1,1,34.30826923,1
C008519,Male,37,IT,72,Month-to-month,0,1,1,48.52,3486.04,0,0,Bank transfer,0,2,48.41722222,1
C008520,Male,79,IT,68,Two year,0,0,1,28.14,1892.31,0,0,Credit card,0,1,27.82808824,1
C008521,Male,75,GR,27,Two year,1,1,0,44.35,1161,0,0,Credit card,0,2,43,1
C008522,Female,39,FR,59,Month-to-month,1,1,1,36.21,2118.09,0,1,Credit card,0,3,35.89983051,1
C008523,Female,84,GR,19,Month-to-month,1,1,0,42.62,808.29,0,2,Credit card,0,2,42.54157895,0
C008524,Male,65,IT,3,One year,1,1,1,47.75,167.11,1,1,E-banking,0,3,55.70333333,0
C008525,Male,25,FR,39,Month-to-month,1,1,0,31.71,1229.72,0,1,Credit card,0,2,31.53128205,1
C008526,Female,32,GR,66,Month-to-month,0,1,0,36.47,2365.86,0,0,Credit card,1,1,35.84636364,1
C008527,Female,49,DE,56,Month-to-month,1,1,0,44.96,2521,0,0,Bank transfer,0,2,45.01785714,1
C008528,Male,70,GR,6,Two year,1,1,1,37.74,216.56,0,0,Bank transfer,0,3,36.09333333,0
C008529,Male,84,FR,28,One year,0,1,0,25.42,699.95,1,1,Cash,0,1,24.99821429,1
C008530,Male,21,DE,48,Two year,1,1,1,41.56,1967.14,0,0,Credit card,0,3,40.98208333,1
C008531,Female,47,ES,48,Month-to-month,1,1,0,41.82,1981.09,1,2,Credit card,1,2,41.27270833,1
C008532,Female,30,UK,67,One year,1,1,0,22.65,1483.74,0,0,Cash,0,2,22.14537313,1
C008533,Female,38,IT,54,One year,1,1,0,34.02,1783.23,1,3,Bank transfer,0,2,33.02277778,1
C008534,Female,58,IT,16,Month-to-month,0,1,1,33.97,553.68,0,0,E-banking,1,2,34.605,0
C008535,Female,36,DE,35,Two year,0,0,1,17.12,614.19,1,2,Credit card,0,1,17.54828571,1
C008536,Female,65,ES,30,Two year,0,1,1,35.98,1129.26,1,1,Credit card,1,2,37.642,1
C008537,Male,80,FR,48,Two year,1,1,0,19.8,967.98,1,2,Credit card,1,2,20.16625,1
C008538,Male,37,FR,69,One year,1,1,0,52.42,3615.8,1,3,Credit card,0,2,52.40289855,1
C008539,Female,81,GR,8,One year,0,1,1,49.08,406.86,0,1,Credit card,0,2,50.8575,0
C008540,Male,54,GR,51,One year,0,1,0,17.26,868.85,0,1,Credit card,0,1,17.03627451,1
C008541,Female,48,GR,10,Two year,1,1,0,29.46,269,2,3,Bank transfer,1,2,26.9,0
C008542,Male,35,DE,28,Month-to-month,1,1,1,45.68,1298.52,0,2,Cash,0,3,46.37571429,1
C008543,Female,37,GR,36,Month-to-month,1,1,0,36.79,1334,0,0,Credit card,1,2,37.05555556,1
C008544,Male,28,DE,60,One year,0,1,0,23.26,1357.18,0,2,E-banking,0,1,22.61966667,1
C008545,Male,61,UK,10,Two year,1,0,0,23.44,233.26,0,0,E-banking,0,1,23.326,0
C008546,Female,51,DE,14,Month-to-month,1,1,0,48.08,648.21,0,1,Credit card,1,2,46.30071429,0
C008547,Female,51,UK,63,One year,0,1,0,23.3,1495.29,0,1,Bank transfer,1,1,23.7347619,1
C008548,Male,82,GR,47,Month-to-month,0,1,1,33.09,1229.72,0,0,E-banking,1,2,26.16425532,1
C008549,Male,72,FR,69,Two year,1,1,0,19.15,1372.81,0,3,Bank transfer,0,2,19.8957971,1
C008550,Female,18,IT,56,One year,0,1,1,35.95,2268.18,0,0,Bank transfer,0,2,40.50321429,1
C008551,Male,55,UK,6,One year,1,1,0,34.72,175.56,1,2,Cash,1,2,29.26,0
C008552,Female,26,FR,19,One year,1,1,1,48.11,894.15,0,0,Credit card,0,3,47.06052632,0
C008553,Female,34,GR,52,Two year,1,1,1,44.46,2332.09,0,0,E-banking,0,3,44.84788462,1
C008554,Male,69,FR,62,Two year,1,1,1,42.53,2638.82,0,1,Credit card,0,3,42.5616129,1
C008555,Female,35,GR,49,Two year,1,1,1,27.07,1317.82,1,1,Credit card,0,3,26.89428571,1
C008556,Male,80,DE,11,Month-to-month,1,1,1,48.87,539.24,0,1,Cash,1,3,49.02181818,0
C008557,Male,50,GR,46,Month-to-month,1,1,1,64.29,2953.51,1,2,E-banking,0,3,64.20673913,1
C008558,Female,21,UK,69,Two year,1,1,1,38.56,2691.02,0,0,Bank transfer,0,3,39.00028986,1
C008559,Male,69,GR,45,Two year,1,1,0,46.82,2098.15,0,3,Credit card,0,2,46.62555556,1
C008560,Female,26,UK,58,Month-to-month,1,1,0,49.59,2890.18,0,0,Cash,1,2,49.83068966,1
C008561,Female,81,GR,32,Month-to-month,1,1,1,40.71,1316.78,0,0,Credit card,0,3,41.149375,1
C008562,Female,47,FR,10,Month-to-month,1,1,0,68.58,723.07,2,4,Credit card,0,2,72.307,0
C008563,Male,25,UK,13,Month-to-month,1,1,1,35.95,734.85,0,1,Cash,1,3,56.52692308,0
C008565,Male,80,GR,36,Month-to-month,1,1,0,47.61,1725.28,0,1,Bank transfer,1,2,47.92444444,1
C008567,Female,32,GR,7,Two year,1,1,0,31.86,218.29,0,1,E-banking,0,2,31.18428571,0
C008568,Female,55,UK,15,Month-to-month,1,1,0,42.01,602.87,0,3,Credit card,0,2,40.19133333,0
C008569,Male,59,UK,46,One year,1,1,0,34.5,1607.39,0,0,Cash,0,2,34.94326087,1
C008570,Male,63,GR,48,Month-to-month,0,1,0,29.53,1464.25,0,0,Cash,1,1,30.50520833,1
C008571,Female,70,GR,66,One year,1,1,1,53.55,3476.77,0,0,Credit card,0,3,52.67833333,1
C008572,Female,43,DE,4,Month-to-month,1,1,0,44.76,208.99,1,1,Cash,0,2,52.2475,0
C008573,Male,78,GR,3,Month-to-month,1,1,1,31.81,94.11,1,4,Credit card,1,3,31.37,0
C008574,Male,51,GR,3,Month-to-month,0,1,1,42.03,163.95,1,3,E-banking,1,2,54.65,0
C008575,Male,71,GR,69,Two year,1,1,1,48.64,3363.78,1,1,Credit card,0,3,48.75043478,1
C008576,Female,39,GR,28,One year,1,1,0,51.2,1462.66,0,1,E-banking,0,2,52.23785714,1
C008577,Male,43,GR,23,Month-to-month,1,1,0,45.98,1054.4,0,3,Credit card,0,2,45.84347826,0
C008578,Female,77,IT,30,Two year,1,1,0,35.95,880.49,0,1,Cash,0,2,29.34966667,1
C008579,Male,56,UK,62,Month-to-month,1,0,0,35.41,2224.07,0,4,Bank transfer,0,1,35.87209677,1
C008580,Female,53,FR,51,Two year,1,1,0,45.56,2397.22,1,1,Bank transfer,0,2,47.00431373,1
C008581,Female,38,GR,41,Month-to-month,0,1,0,35.91,1456.45,0,1,E-banking,1,1,35.52317073,1
C008582,Female,58,GR,64,Month-to-month,1,1,0,40.7,2608.13,1,4,Cash,1,2,40.75203125,1
C008583,Male,65,FR,43,Month-to-month,1,1,0,49.69,2115.06,0,2,Credit card,1,2,49.18744186,1
C008584,Male,43,UK,37,One year,1,1,0,30.39,1755.43,1,3,E-banking,0,2,47.44405405,1
C008585,Male,80,GR,59,Month-to-month,0,0,1,31.9,1866.87,1,2,Bank transfer,0,1,31.64186441,1
C008586,Female,53,DE,40,Month-to-month,1,1,0,36.42,1426.81,0,0,Bank transfer,0,2,35.67025,1
C008587,Female,41,UK,46,Month-to-month,1,1,0,43.32,2007.75,0,1,Credit card,0,2,43.64673913,1
C008588,Male,38,FR,62,Two year,1,1,0,38.49,2392.54,0,2,E-banking,0,2,38.58935484,1
C008589,Female,35,GR,49,Two year,1,1,0,22.9,1095.1,0,4,Bank transfer,0,2,22.34897959,1
C008590,Female,32,UK,23,One year,0,1,1,41.92,929.3,0,0,Bank transfer,0,2,40.40434783,0
C008591,Female,23,ES,44,One year,1,1,0,28.17,1265.38,0,2,Credit card,1,2,28.75863636,1
C008592,Male,60,IT,44,One year,1,1,0,27.25,1184.31,3,3,Credit card,0,2,26.91613636,1
C008593,Female,48,FR,19,Month-to-month,1,1,1,52.48,1064.36,0,2,Cash,1,3,56.01894737,0
C008594,Male,45,GR,44,Two year,1,1,0,29.1,1277.89,0,0,Credit card,0,2,29.04295455,1
C008595,Male,25,ES,11,Month-to-month,1,1,0,44.16,487.07,0,0,Credit card,0,2,44.27909091,0
C008596,Male,46,ES,60,One year,1,1,0,37.98,2271.92,0,1,Credit card,0,2,37.86533333,1
C008597,Male,38,ES,38,One year,1,1,0,33.5,1230.86,0,4,Credit card,1,2,32.39105263,1
C008598,Male,75,FR,3,One year,1,1,0,28.46,43,2,3,Credit card,1,2,14.33333333,0
C008599,Female,77,IT,16,Two year,1,1,0,26.13,459.75,1,3,E-banking,0,2,28.734375,0
C008600,Male,67,GR,9,Month-to-month,1,1,0,42.77,425.06,0,1,E-banking,1,2,47.22888889,0
C008602,Male,64,FR,38,One year,1,1,0,55.78,2134.45,0,0,E-banking,1,2,56.16973684,1
C008603,Female,51,GR,69,Month-to-month,0,0,0,32.03,2250.27,1,1,Credit card,1,0,32.6126087,1
C008604,Female,19,GR,65,Month-to-month,1,1,0,33.38,2129.89,1,2,Credit card,0,2,32.76753846,1
C008605,Female,84,DE,35,Two year,0,1,0,17.45,610.39,0,1,Bank transfer,0,1,17.43971429,1
C008606,Female,69,FR,35,Month-to-month,1,1,1,39.81,1377.53,0,0,Bank transfer,0,3,39.358,1
C008607,Male,24,GR,48,Month-to-month,1,1,0,35.86,1726.1,0,0,Bank transfer,1,2,35.96041667,1
C008608,Male,36,UK,8,Month-to-month,1,1,0,45.52,401.17,0,1,Credit card,0,2,50.14625,0
C008609,Female,32,GR,27,One year,1,1,0,47.89,1304.88,0,0,Cash,0,2,48.32888889,1
C008610,Female,65,GR,9,Two year,1,1,0,33.21,316.54,0,0,Bank transfer,0,2,35.17111111,0
C008611,Female,31,GR,30,Month-to-month,1,1,0,48.77,1396.53,0,1,E-banking,1,2,46.551,1
C008613,Male,67,FR,23,Month-to-month,1,0,0,31.99,734.62,0,0,E-banking,0,1,31.94,0
C008614,Female,71,FR,29,Month-to-month,1,1,1,46.35,1408.88,1,1,Cash,1,3,48.58206897,1
C008615,Female,23,ES,26,Two year,0,1,1,20.17,542.38,0,1,Bank transfer,0,2,20.86076923,1
C008616,Female,66,GR,15,Month-to-month,1,1,0,47.05,695.99,0,1,Cash,0,2,46.39933333,0
C008617,Female,40,UK,67,Month-to-month,0,1,1,42.29,2889.73,0,1,Bank transfer,0,2,43.13029851,1
C008618,Female,37,GR,16,One year,1,1,1,52.15,832.17,0,3,Bank transfer,1,3,52.010625,0
C008619,Female,77,GR,13,Month-to-month,1,1,0,35.72,472.59,0,0,Cash,0,2,36.35307692,0
C008620,Female,62,DE,24,One year,0,1,0,27.61,621.08,1,3,Credit card,0,1,25.87833333,1
C008621,Male,78,ES,62,Two year,1,1,1,42.05,2587.91,0,2,Credit card,0,3,41.74048387,1
C008622,Male,73,GR,57,Month-to-month,1,0,0,19.55,1093.04,0,1,Cash,0,1,19.17614035,1
C008623,Male,19,GR,36,Month-to-month,0,1,1,27.95,1000.8,0,1,Credit card,1,2,27.8,1
C008624,Male,62,IT,60,Month-to-month,0,1,0,27.18,1594.5,0,1,Bank transfer,1,1,26.575,1
C008625,Male,57,DE,22,Month-to-month,0,1,0,17.65,336.77,0,1,E-banking,1,1,15.30772727,0
C008627,Female,46,IT,36,Two year,1,1,1,26.71,917.54,1,1,E-banking,0,3,25.48722222,1
C008628,Female,84,UK,36,One year,1,1,1,34.59,1229.72,0,1,Credit card,0,3,34.15888889,1
C008629,Male,85,GR,10,Month-to-month,0,0,0,29.42,353.27,0,0,Credit card,1,0,35.327,0
C008630,Female,83,FR,21,Two year,1,1,1,35.95,656.7,1,3,Bank transfer,0,3,31.27142857,0
C008631,Male,71,GR,49,Month-to-month,1,1,0,45.99,2261.37,0,2,Bank transfer,0,2,46.15040816,1
C008632,Female,70,GR,9,One year,0,1,1,35.25,250.62,0,1,E-banking,0,2,27.84666667,0
C008633,Female,66,FR,52,Month-to-month,0,1,1,56.17,2939.47,0,2,Credit card,1,2,56.52826923,1
C008634,Female,49,DE,48,Month-to-month,0,0,0,38.77,1858.6,0,2,E-banking,0,0,38.72083333,1
C008635,Female,78,GR,60,One year,1,1,0,34.27,2070.85,0,0,Bank transfer,0,2,34.51416667,1
C008636,Female,59,UK,50,Month-to-month,1,1,1,43.52,2140.72,0,2,Bank transfer,1,3,42.8144,1
C008637,Female,18,ES,39,One year,0,0,0,31.87,1234.8,0,1,Credit card,0,0,31.66153846,1
C008638,Male,80,GR,16,Month-to-month,1,1,1,35.95,709.05,0,0,E-banking,0,3,44.315625,0
C008639,Male,52,GR,28,Month-to-month,0,1,0,27.43,745.07,0,0,Credit card,1,1,26.60964286,1
C008640,Female,68,GR,6,One year,1,1,0,40.45,232.98,0,1,Bank transfer,0,2,38.83,0
C008641,Male,62,GR,61,Two year,0,1,0,18.24,1139.93,1,1,Credit card,0,1,18.68737705,1
C008642,Female,82,ES,6,Month-to-month,1,1,1,46.61,300.53,1,1,Bank transfer,1,3,50.08833333,0
C008643,Male,31,ES,66,Month-to-month,0,0,0,33.53,2244.65,0,1,Credit card,0,0,34.00984848,1
C008644,Female,20,UK,40,One year,1,1,0,42.19,1666.25,1,2,E-banking,0,2,41.65625,1
C008645,Male,41,GR,71,One year,0,1,1,22.44,1588.46,0,3,E-banking,0,2,22.37267606,1
C008646,Female,82,GR,62,One year,1,1,0,43.67,2680.7,1,2,Cash,0,2,43.23709677,1
C008647,Male,65,GR,28,One year,1,0,0,26.66,717.81,0,0,Bank transfer,0,1,25.63607143,1
C008648,Female,27,GR,47,Two year,1,0,0,21.48,980.8,0,1,Cash,0,1,20.86808511,1
C008649,Male,30,GR,9,Month-to-month,1,1,0,52.19,468.53,2,2,Credit card,1,2,52.05888889,0
C008650,Female,31,DE,52,One year,1,1,1,48.01,2543.99,0,1,Credit card,0,3,48.92288462,1
C008651,Female,27,GR,15,One year,1,1,0,27.88,456.31,1,3,Credit card,0,2,30.42066667,0
C008652,Female,57,ES,34,One year,0,1,0,27.01,934.53,0,0,Bank transfer,0,1,27.48617647,1
C008653,Male,40,FR,20,Month-to-month,0,1,0,30.78,588.19,0,2,Cash,1,1,29.4095,0
C008654,Male,72,UK,60,One year,1,1,0,21.48,1258.44,0,0,Credit card,0,2,20.974,1
C008655,Male,80,GR,58,One year,1,1,0,35.09,2026.37,1,3,Credit card,1,2,34.93741379,1
C008656,Female,59,FR,67,One year,1,1,1,64.44,4329.49,2,2,Credit card,0,3,64.61925373,1
C008657,Male,83,IT,2,Month-to-month,0,0,0,28.46,73.67,1,2,Credit card,1,0,36.835,0
C008658,Female,64,GR,37,Month-to-month,0,1,0,22.99,1156.61,1,3,Bank transfer,0,1,31.25972973,1
C008659,Male,69,ES,14,Two year,1,1,1,43.47,605.84,0,0,Bank transfer,0,3,43.27428571,0
C008660,Male,35,FR,56,Two year,1,1,0,33.68,1892.36,1,1,Credit card,0,2,33.79214286,1
C008661,Male,35,UK,69,One year,1,0,1,25.93,1772.39,1,4,E-banking,1,2,25.68681159,1
C008662,Male,41,GR,44,One year,1,1,0,40.38,1733.61,0,1,Bank transfer,0,2,39.40022727,1
C008663,Female,40,DE,46,Month-to-month,1,1,1,44.47,2037.15,0,1,Bank transfer,0,3,44.28586957,1
C008664,Male,29,DE,6,Month-to-month,1,1,0,42.83,262.48,0,1,Cash,0,2,43.74666667,0
C008665,Male,40,DE,8,Month-to-month,1,0,0,33.51,264.24,0,0,E-banking,1,1,33.03,0
C008666,Female,38,IT,39,Two year,1,1,1,35.16,1325.48,0,2,Credit card,0,3,33.98666667,1
C008667,Female,81,ES,44,Month-to-month,1,1,0,50.37,2210,0,3,E-banking,1,2,50.22727273,1
C008668,Male,51,GR,27,One year,1,0,0,20.79,542.83,1,3,E-banking,1,1,20.10481481,1
C008670,Female,48,ES,39,Two year,0,1,0,23.76,943.63,0,0,E-banking,0,1,24.19564103,1
C008671,Female,85,GR,37,One year,1,1,0,41.02,0,1,2,Cash,1,2,0,1
C008672,Female,36,GR,51,One year,1,1,0,58.56,2988.09,1,2,Credit card,0,2,58.59,1
C008673,Male,30,IT,63,One year,1,0,1,42.66,2653.56,0,1,E-banking,1,2,42.12,1
